NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,구_추출,상세주소,주소,위도,경도,행정동
1359,서울특별시 강동구 고덕동,1**,8m미만,50.0,월세,202411,18,"3,000",70,1989.0,고덕로83길,202411~202611,신규,-,,,다가구,강동구,강동구 고덕로83길,강동구 고덕로83길,37.5606324678648,127.169374811598,고덕2동
1360,서울특별시 강동구 명일동,2**,25m미만,33.0,월세,202411,18,200,50,1986.0,상암로61길,-,-,-,,,단독,강동구,강동구 상암로61길,강동구 상암로61길,37.5478787740799,127.152583632051,명일2동
1361,서울특별시 강동구 명일동,3**,12m미만,196.31,월세,202411,18,"8,000",100,1983.0,고덕로38길,202412~202512,갱신,-,"8,000",60.0,단독,강동구,강동구 고덕로38길,강동구 고덕로38길,37.5526925166311,127.142652106194,명일1동
1364,서울특별시 서초구 반포동,7**,8m미만,27.0,전세,202411,18,"7,900",0,,주흥11길,202412~202612,신규,-,,,다가구,서초구,서초구 주흥11길,서초구 주흥11길,37.5075139151987,127.018385465051,반포1동
1365,서울특별시 서초구 양재동,2**,8m미만,24.0,월세,202411,18,"10,000",50,,마방로4길,202412~202612,신규,-,,,다가구,서초구,서초구 마방로4길,서초구 마방로4길,37.4735000057106,127.041162744842,양재2동
1367,서울특별시 송파구 거여동,2*,12m미만,25.0,월세,202411,18,"1,000",42,2009.0,오금로59길,202411~202611,신규,-,,,다가구,송파구,송파구 오금로59길,송파구 오금로59길,37.4942599275929,127.144144041132,거여1동
1368,서울특별시 서초구 방배동,4**,8m미만,38.0,월세,202411,18,"10,000",50,1991.0,방배천로6길,202411~202611,신규,-,,,단독,서초구,서초구 방배천로6길,서초구 방배천로6길,37.479340201537,126.983862711052,방배2동
1369,서울특별시 서초구 방배동,8**,8m미만,30.0,월세,202411,18,"1,000",49,1997.0,서초대로32길,202411~202611,신규,-,,,다가구,서초구,서초구 서초대로32길,서초구 서초대로32길,37.4877369558168,126.997069535457,방배1동
1370,서울특별시 서초구 방배동,9**,8m미만,38.8,전세,202411,18,"20,000",0,1993.0,도구로7길,202411~202611,갱신,-,"8,000",30.0,다가구,서초구,서초구 도구로7길,서초구 도구로7길,37.4819033689126,126.987372632434,방배2동
1371,서울특별시 서초구 방배동,4**,8m미만,98.8,월세,202411,18,"28,000",25,2004.0,방배천로2안길,202412~202612,신규,-,,,다가구,서초구,서초구 방배천로2안길,서초구 방배천로2안길,37.4798409991618,126.983985385684,방배2동
1372,서울특별시 서초구 방배동,4**,8m미만,17.53,월세,202411,18,"3,000",57,2018.0,방배천로4안길,202411~202511,신규,-,,,다가구,서초구,서초구 방배천로4안길,서초구 방배천로4안길,37.4801273374042,126.983316350543,방배2동
1373,서울특별시 송파구 문정동,6*,12m미만,40.0,전세,202411,18,"20,000",0,1994.0,문정로4길,202412~202612,신규,-,,,다가구,송파구,송파구 문정로4길,송파구 문정로4길,37.4845755435092,127.126187693298,문정1동
1376,서울특별시 관악구 봉천동,1***,8m미만,18.0,월세,202411,17,"10,000",20,,남부순환로247다길,-,-,-,,,단독,관악구,관악구 남부순환로247다길,관악구 남부순환로247다길,37.4780007400868,126.965635584623,행운동
1377,서울특별시 서초구 신원동,*,8m미만,49.68,월세,202411,17,"20,000",85,,새정1길,202412~202607,신규,-,,,단독,서초구,서초구 새정1길,서초구 새정1길,37.4352164647087,127.069069000479,내곡동
1378,서울특별시 강동구 길동,4**,8m미만,36.0,전세,202411,17,"13,600",0,1998.0,천호대로191길,202411~202811,갱신,사용,"13,600",0.0,다가구,강동구,강동구 천호대로191길,강동구 천호대로191길,37.535754335782,127.142608294564,길동
1379,서울특별시 서초구 방배동,9**,8m미만,46.2,월세,202411,17,"10,000",85,1996.0,효령로27길,202412~202612,갱신,-,"10,000",80.0,다가구,서초구,서초구 효령로27길,서초구 효령로27길,37.4827824835586,126.994376552446,방배1동
1381,서울특별시 동작구 사당동,4**,8m미만,21.5,월세,202411,17,"2,000",70,1987.0,동작대로9다길,202412~202612,신규,-,,,다가구,동작구,동작구 동작대로9다길,동작구 동작대로9다길,37.4797936036459,126.977360581211,사당1동
1383,서울특별시 강동구 성내동,4**,8m미만,43.0,전세,202411,17,"16,500",0,1997.0,양재대로91나길,202502~202702,갱신,-,"16,500",0.0,다가구,강동구,강동구 양재대로91나길,강동구 양재대로91나길,37.5263422507045,127.131552463843,성내3동
1384,서울특별시 관악구 신림동,1**,8m미만,19.0,월세,202411,17,100,34,1993.0,복은4길,202411~202511,신규,-,,,다가구,관악구,관악구 복은4길,관악구 복은4길,37.4728303736291,126.937818145682,서림동
1387,서울특별시 광진구 자양동,6**,8m미만,39.6,월세,202411,17,"6,000",50,1994.0,뚝섬로50길,202412~202612,신규,-,,,다가구,광진구,광진구 뚝섬로50길,광진구 뚝섬로50길,37.5312226653561,127.077964448784,자양2동
1388,서울특별시 금천구 독산동,8**,8m미만,31.83,전세,202411,17,"12,000",0,2017.0,문성로7길,202412~202612,신규,-,,,단독,금천구,금천구 문성로7길,금천구 문성로7길,37.4777797330578,126.905733585071,독산3동
1390,서울특별시 영등포구 신길동,2**,8m미만,49.93,전세,202411,17,"15,000",0,1993.0,가마산로69가길,202411~202611,갱신,-,"13,000",0.0,다가구,영등포구,영등포구 가마산로69가길,영등포구 가마산로69가길,37.5063200552308,126.909449546936,신길3동
1391,서울특별시 중랑구 망우동,5**,8m미만,38.0,월세,202411,17,"3,000",75,2018.0,봉우재로57가길,202411~202611,신규,-,,,다가구,중랑구,중랑구 봉우재로57가길,중랑구 봉우재로57가길,37.5955142691821,127.095686352294,망우본동
1393,서울특별시 광진구 자양동,5**,8m미만,37.83,전세,202411,17,"9,000",0,1993.0,뚝섬로31길,202411~202711,신규,-,,,다가구,광진구,광진구 뚝섬로31길,광진구 뚝섬로31길,37.5369112132202,127.068071966008,자양4동
1394,서울특별시 은평구 응암동,2**,8m미만,27.71,월세,202411,17,"14,500",3,,가좌로7나길,202412~202612,갱신,사용,"14,500",0.0,다가구,은평구,은평구 가좌로7나길,은평구 가좌로7나길,37.5847835711,126.918908581613,응암3동
1396,서울특별시 영등포구 대림동,7**,12m미만,29.7,월세,202411,17,"5,250",35,1996.0,대림로35나길,202411~202611,신규,-,,,다가구,영등포구,영등포구 대림로35나길,영등포구 대림로35나길,37.497672746964,126.897332752251,대림3동
1397,서울특별시 양천구 목동,5**,8m미만,18.0,월세,202411,17,"3,000",45,2018.0,목동중앙북로8길,202412~202612,신규,-,,,다가구,양천구,양천구 목동중앙북로8길,양천구 목동중앙북로8길,37.5455538605759,126.865126081898,목3동
1398,서울특별시 중랑구 상봉동,1**,25m이상,86.51,월세,202411,17,"1,000",50,1972.0,봉우재로,202411~202611,신규,-,,,단독,중랑구,중랑구 봉우재로,중랑구 봉우재로,37.5927464433555,127.086680361398,면목2동
1400,서울특별시 성북구 보문동2가,7*,8m미만,19.8,월세,202411,17,"12,000",38,2010.0,지봉로23길,202412~202612,갱신,사용,"12,000",35.0,단독,성북구,성북구 지봉로23길,성북구 지봉로23길,37.5863926226143,127.018158820616,보문동
1402,서울특별시 영등포구 양평동5가,*,12m미만,49.5,월세,202411,17,0,10,1974.0,양평로23길,202411~202611,신규,-,,,단독,영등포구,영등포구 양평로23길,영등포구 양평로23길,37.5377116464878,126.892019173205,양평2동
1403,서울특별시 성북구 장위동,3**,12m미만,39.52,월세,202411,17,"12,000",5,1994.0,월계로40길,202412~202612,신규,-,,,다가구,성북구,성북구 월계로40길,성북구 월계로40길,37.6220280312039,127.048945107121,장위3동
1405,서울특별시 노원구 공릉동,4**,8m미만,15.0,월세,202411,17,"1,000",50,2017.0,공릉로43가길,202411~202602,신규,-,,,단독,노원구,노원구 공릉로43가길,노원구 공릉로43가길,37.6267120539656,127.077842840792,공릉2동
1406,서울특별시 광진구 자양동,7*,12m미만,23.1,전세,202411,17,"15,500",0,2017.0,능동로3길,202412~202612,신규,-,,,다가구,광진구,광진구 능동로3길,광진구 능동로3길,37.5339270817647,127.065229645517,자양4동
1407,서울특별시 동대문구 회기동,4*,8m미만,73.7,월세,202411,17,"1,000",90,1957.0,회기로23길,202411~202611,신규,-,,,단독,동대문구,동대문구 회기로23길,동대문구 회기로23길,37.5924119491926,127.054911458317,회기동
1408,서울특별시 광진구 중곡동,9*,25m이상,65.0,전세,202411,17,"26,000",0,2003.0,용마산로,202411~202611,갱신,사용,"26,000",0.0,다가구,광진구,광진구 용마산로,광진구 용마산로,37.5621615626785,127.087181064707,중곡4동
1410,서울특별시 성동구 마장동,7**,8m미만,17.0,전세,202411,17,"8,000",0,1977.0,마조로15나길,202412~202612,신규,-,,,다가구,성동구,성동구 마조로15나길,성동구 마조로15나길,37.5639601585142,127.040461588236,마장동
1414,서울특별시 구로구 가리봉동,1**,8m미만,46.0,월세,202411,17,"10,000",60,2018.0,남부순환로107가길,202412~202612,신규,-,,,단독,구로구,구로구 남부순환로107가길,구로구 남부순환로107가길,37.4794032663088,126.893141687072,가리봉동
1415,서울특별시 광진구 자양동,*,8m미만,19.0,월세,202411,16,500,55,1974.0,아차산로30길,202411~202611,신규,-,,,다가구,광진구,광진구 아차산로30길,광진구 아차산로30길,37.5398204599472,127.067430675707,자양4동
1416,서울특별시 중랑구 중화동,1*,8m미만,74.34,월세,202411,16,"13,000",50,1990.0,봉화산로31길,202412~202612,신규,-,,,단독,중랑구,중랑구 봉화산로31길,중랑구 봉화산로31길,37.6029187271401,127.085435820388,중화1동
1417,서울특별시 성동구 마장동,7**,8m미만,21.0,월세,202411,16,"3,000",55,2006.0,마조로15길,202411~202611,신규,-,,,다가구,성동구,성동구 마조로15길,성동구 마조로15길,37.5636886711654,127.040248199326,마장동
1418,서울특별시 동작구 상도동,2**,8m미만,30.26,월세,202411,16,"6,000",50,,성대로6사길,202412~202612,신규,-,,,단독,동작구,동작구 성대로6사길,동작구 성대로6사길,37.4941698800914,126.937176478127,상도3동
1419,서울특별시 용산구 산천동,*,12m미만,41.15,전세,202411,16,"13,000",0,1990.0,효창원로15길,202412~202612,신규,-,,,단독,용산구,용산구 효창원로15길,용산구 효창원로15길,37.5363337180106,126.953355855305,원효로2동
1421,서울특별시 성북구 장위동,2**,8m미만,30.0,전세,202411,16,"5,000",0,1988.0,장위로20길,202411~202611,갱신,사용,"5,000",0.0,다가구,성북구,성북구 장위로20길,성북구 장위로20길,37.6127490524863,127.043099446048,장위1동
1422,서울특별시 광진구 구의동,2**,8m미만,30.0,월세,202411,16,"1,000",80,2016.0,자양로28길,202501~202701,신규,-,,,다가구,광진구,광진구 자양로28길,광진구 자양로28길,37.5417646350168,127.087000366424,구의1동
1426,서울특별시 마포구 성산동,6**,8m미만,27.0,월세,202411,16,"10,000",10,2001.0,월드컵북로9길,-,-,-,,,다가구,마포구,마포구 월드컵북로9길,마포구 월드컵북로9길,37.5586472146166,126.915154047536,성산1동
1427,서울특별시 구로구 가리봉동,*,8m미만,16.0,월세,202411,16,500,50,2016.0,구로동로7길,-,-,-,,,단독,구로구,구로구 구로동로7길,구로구 구로동로7길,37.4866274019158,126.883728433485,구로2동
1428,서울특별시 금천구 가산동,1**,8m미만,16.0,월세,202411,16,"1,000",50,2015.0,남부순환로110길,202411~202511,신규,-,,,단독,금천구,금천구 남부순환로110길,금천구 남부순환로110길,37.4778705579716,126.894241080095,가산동
1430,서울특별시 중랑구 묵동,1**,8m미만,31.75,전세,202411,16,"17,800",0,2018.0,동일로144길,202412~202612,갱신,사용,"17,000",0.0,다가구,중랑구,중랑구 동일로144길,중랑구 동일로144길,37.6061658659856,127.081135576372,묵1동
1431,서울특별시 중랑구 묵동,2**,8m미만,45.0,월세,202411,16,"23,000",15,2016.0,중랑역로47길,202412~202611,갱신,사용,"22,000",35.0,다가구,중랑구,중랑구 중랑역로47길,중랑구 중랑역로47길,37.6150812044329,127.074497365532,묵2동
1432,서울특별시 중랑구 상봉동,8*,8m미만,30.0,전세,202411,16,"8,000",0,1994.0,봉우재로43길,202501~202701,신규,-,,,단독,중랑구,중랑구 봉우재로43길,중랑구 봉우재로43길,37.5945128667164,127.09001144459,상봉2동
1433,서울특별시 성북구 동선동3가,8*,8m미만,25.0,전세,202411,16,"12,000",0,2001.0,동소문로26라길,202411~202611,갱신,-,"12,000",0.0,다가구,성북구,성북구 동소문로26라길,성북구 동소문로26라길,37.5948718644883,127.020861149078,동선동
1435,서울특별시 성북구 장위동,2**,8m미만,39.81,전세,202411,16,"7,000",0,1970.0,장위로16길,202501~202701,신규,-,,,단독,성북구,성북구 장위로16길,성북구 장위로16길,37.6124251813539,127.041238289989,장위1동
1437,서울특별시 성북구 석관동,1**,12m미만,52.53,전세,202411,16,"13,000",0,1997.0,한천로76나길,202502~202702,신규,-,,,다가구,성북구,성북구 한천로76나길,성북구 한천로76나길,37.6121194907415,127.065671295754,석관동
1438,서울특별시 중랑구 면목동,1**,8m미만,30.0,월세,202411,16,"2,000",80,2018.0,면목로64길,202409~202609,신규,-,,,다가구,중랑구,중랑구 면목로64길,중랑구 면목로64길,37.5859066033483,127.091518334056,면목본동
1439,서울특별시 성동구 사근동,3**,8m미만,33.15,월세,202411,16,"1,000",40,2000.0,사근동길,202411~202511,신규,-,,,단독,성동구,성동구 사근동길,성동구 사근동길,37.5610508318493,127.045204936561,사근동
1440,서울특별시 성동구 사근동,3**,8m미만,18.18,전세,202411,16,"8,000",0,2000.0,사근동2길,202412~202612,갱신,-,"8,000",0.0,다가구,성동구,성동구 사근동2길,성동구 사근동2길,37.560444701411,127.045047475254,사근동
1442,서울특별시 성동구 마장동,3**,8m미만,19.8,월세,202411,16,"3,000",58,2019.0,마조로12길,202411~202611,신규,-,,,단독,성동구,성동구 마조로12길,성동구 마조로12길,37.5625955298965,127.042455834278,마장동
1444,서울특별시 광진구 중곡동,6**,8m미만,33.78,월세,202411,16,"1,000",50,1994.0,동일로78길,202411~202611,신규,-,,,다가구,광진구,광진구 동일로78길,광진구 동일로78길,37.5690386209658,127.081073440196,중곡3동
1445,서울특별시 동대문구 회기동,5*,8m미만,16.47,전세,202411,16,"8,000",0,1988.0,회기로23다길,202412~202612,신규,-,,,다가구,동대문구,동대문구 회기로23다길,동대문구 회기로23다길,37.5930532090425,127.055629922627,이문1동
1446,서울특별시 광진구 중곡동,1**,8m미만,66.08,전세,202411,16,"25,000",0,2021.0,영화사로3나길,202412~202612,신규,-,,,다가구,광진구,광진구 영화사로3나길,광진구 영화사로3나길,37.5576618726466,127.094246534553,중곡4동
1447,서울특별시 광진구 중곡동,1**,8m미만,22.0,월세,202411,16,"5,000",30,2010.0,용마산로3길,202411~202611,신규,-,,,다가구,광진구,광진구 용마산로3길,광진구 용마산로3길,37.5563689529334,127.085221938733,중곡2동
1450,서울특별시 동대문구 이문동,7*,8m미만,35.8,월세,202411,16,"12,000",20,1990.0,휘경로,202412~202612,신규,-,,,다가구,동대문구,동대문구 휘경로,동대문구 휘경로,37.5947193077503,127.064180578345,이문1동
